created_at,Midlothian,Austin,Houston,Del Rio,Midland,McAllen
2021-09-04 12:52:00+00:00,9.58,11.98,8.91,9.2,17.76,19.2
2021-09-04 12:54:00+00:00,9.79,10.11,8.33,9.54,17.16,20.96
2021-09-04 12:56:00+00:00,9.44,10.22,8.28,10.22,17.61,19.0
2021-09-04 12:58:00+00:00,10.51,8.49,8.2325,8.97,17.82,20.07
2021-09-04 13:00:00+00:00,10.4,9.82,8.185,9.29,17.95,19.38
2021-09-04 13:02:00+00:00,10.2,9.27,7.98,9.65,17.93,20.44
2021-09-04 13:04:00+00:00,10.0,10.75,8.28,9.75,17.53,20.19
2021-09-04 13:06:00+00:00,9.38,10.61,7.53,8.41,16.95,17.07
2021-09-04 13:08:00+00:00,10.36,10.45,8.86,9.22,17.71,19.71
2021-09-04 13:10:00+00:00,10.09,10.33,9.16,9.74,17.53,20.64
2021-09-04 13:12:00+00:00,9.85,11.43,8.17,10.24,17.54,21.12
2021-09-04 13:14:00+00:00,10.12,15.39,8.11,9.65,17.65,21.5
2021-09-04 13:16:00+00:00,10.16,12.07,8.05,9.58,17.18,21.02
2021-09-04 13:18:00+00:00,10.65,13.34,8.105,9.32,17.47,21.09
2021-09-04 13:20:00+00:00,9.35,13.51,8.16,10.05,17.14,19.29
2021-09-04 13:22:00+00:00,8.29,10.68,8.74,9.28,16.93,19.41
2021-09-04 13:24:00+00:00,10.26,15.07,9.43,10.73,17.85,19.09
2021-09-04 13:26:00+00:00,10.69,13.6,9.3,8.79,17.45,20.88
2021-09-04 13:28:00+00:00,9.8,13.35,7.55,10.48,18.54,22.07
2021-09-04 13:30:00+00:00,10.54,13.78,8.025,10.91,19.09,20.66
2021-09-04 13:32:00+00:00,9.28,14.66,8.5,9.52,18.23,21.16
2021-09-04 13:34:00+00:00,9.4,11.88,8.8,8.86,17.36,21.75
2021-09-04 13:36:00+00:00,9.07,13.05,8.75,10.41,18.25,23.19
2021-09-04 13:38:00+00:00,8.91,14.52,9.06,9.68,17.1,21.21
2021-09-04 13:40:00+00:00,9.64,15.41,8.09,9.88,17.59,23.12
2021-09-04 13:42:00+00:00,9.03,15.46,7.96,10.03,18.8,22.11
2021-09-04 13:44:00+00:00,9.89,11.6,9.0,9.86,18.43,22.12
2021-09-04 13:46:00+00:00,10.62,16.09,8.7075,8.98,18.89,21.31
2021-09-04 13:48:00+00:00,10.51,15.09,8.415,10.48,18.46,21.74
2021-09-04 13:50:00+00:00,9.71,13.78,8.93,9.68,18.49,22.43
2021-09-04 13:52:00+00:00,10.21,16.6,8.92,9.67,18.54,23.18
2021-09-04 13:54:00+00:00,9.41,16.97,9.49,10.43,19.16,21.58
2021-09-04 13:56:00+00:00,10.31,16.12,9.04,11.26,16.97,21.84
2021-09-04 13:58:00+00:00,10.55,18.83,9.61,9.95,18.3,23.57
2021-09-04 14:00:00+00:00,10.04,15.75,10.58,9.98,18.54,22.6
2021-09-04 14:02:00+00:00,9.88,17.19,9.6675,10.17,18.37,22.93
2021-09-04 14:04:00+00:00,10.91,15.62,8.754999999999999,10.98,19.32,25.35
2021-09-04 14:06:00+00:00,9.74,16.48,9.85,11.21,19.43,24.46
2021-09-04 14:08:00+00:00,9.92,12.76,8.15,10.88,18.69,24.3
2021-09-04 14:10:00+00:00,9.95,15.58,9.34,12.19,19.64,25.28
2021-09-04 14:12:00+00:00,9.97,14.74,9.67,11.11,17.71,25.09
2021-09-04 14:14:00+00:00,9.95,17.78,9.02,10.87,18.61,25.77
2021-09-04 14:16:00+00:00,10.75,18.52,8.85,10.95,18.53,25.64
2021-09-04 14:18:00+00:00,10.68,16.73,9.057500000000001,11.61,17.73,25.2
2021-09-04 14:20:00+00:00,10.34,16.66,9.265,12.03,18.11,26.45
2021-09-04 14:22:00+00:00,10.4,14.33,10.02,12.02,19.07,24.28
2021-09-04 14:24:00+00:00,9.82,15.88,9.96,11.89,18.36,27.0
2021-09-04 14:26:00+00:00,11.42,15.0,10.28,10.83,17.28,24.61
2021-09-04 14:28:00+00:00,9.76,16.02,9.32,15.28,17.37,26.25
2021-09-04 14:30:00+00:00,11.05,15.98,9.25,14.96,17.32,24.23
2021-09-04 14:32:00+00:00,11.35,17.36,10.8,13.6,17.97,24.93
2021-09-04 14:34:00+00:00,10.32,15.47,10.98,13.44,17.98,26.54
2021-09-04 14:36:00+00:00,9.24,13.81,11.16,13.47,17.29,26.51
2021-09-04 14:38:00+00:00,10.0,15.89,10.02,14.32,18.02,26.84
2021-09-04 14:40:00+00:00,11.18,15.98,9.63,16.14,18.07,24.72
2021-09-04 14:42:00+00:00,11.35,16.38,9.8,15.79,17.36,25.1
2021-09-04 14:44:00+00:00,9.83,14.54,9.0,15.45,17.18,23.19
2021-09-04 14:46:00+00:00,11.05,15.28,9.37,16.64,17.66,21.33
2021-09-04 14:48:00+00:00,10.6,15.38,9.38,15.42,17.33,21.76
2021-09-04 14:50:00+00:00,11.2,14.34,9.4925,15.39,17.76,23.39
2021-09-04 14:52:00+00:00,10.6,14.25,9.605,14.88,16.66,23.16
2021-09-04 14:54:00+00:00,11.33,15.61,10.25,15.49,17.64,20.56
2021-09-04 14:56:00+00:00,10.66,14.28,9.47,14.93,17.81,21.2
2021-09-04 14:58:00+00:00,10.93,12.81,10.05,16.46,16.29,20.54
2021-09-04 15:00:00+00:00,9.68,14.54,11.39,15.3,16.16,20.43
2021-09-04 15:02:00+00:00,10.5,15.4,11.13,15.54,17.39,17.95
2021-09-04 15:04:00+00:00,10.98,15.18,9.64,15.56,16.82,20.64
2021-09-04 15:06:00+00:00,11.53,14.12,10.690000000000001,14.9,16.25,20.77
2021-09-04 15:08:00+00:00,9.83,16.82,11.74,14.86,15.85,18.09
2021-09-04 15:10:00+00:00,11.04,16.0,9.94,16.24,16.91,18.83
2021-09-04 15:12:00+00:00,11.22,16.26,10.54,16.38,15.41,17.81
2021-09-04 15:14:00+00:00,11.17,15.76,10.69,15.15,16.15,19.09
2021-09-04 15:16:00+00:00,10.81,16.28,10.24,15.47,15.45,20.64
2021-09-04 15:18:00+00:00,11.67,16.09,9.52,14.75,15.02,21.04
2021-09-04 15:20:00+00:00,10.89,18.84,10.55,17.4,15.84,17.82
2021-09-04 15:22:00+00:00,11.75,17.49,11.412500000000001,15.21,16.24,19.39
2021-09-04 15:24:00+00:00,12.21,16.59,12.275,15.55,15.77,19.3
2021-09-04 15:26:00+00:00,11.05,16.59,11.54,15.68,15.87,17.61
2021-09-04 15:28:00+00:00,10.47,18.35,10.92,16.86,16.19,18.79
2021-09-04 15:30:00+00:00,11.23,16.09,10.26,16.77,16.27,18.29
2021-09-04 15:32:00+00:00,10.07,17.42,10.81,16.23,16.29,15.89
2021-09-04 15:34:00+00:00,11.17,16.18,10.33,17.31,16.72,17.31
2021-09-04 15:36:00+00:00,10.95,16.02,9.36,14.84,16.36,15.95
2021-09-04 15:38:00+00:00,10.96,15.84,9.899999999999999,15.58,14.9,17.14
2021-09-04 15:40:00+00:00,10.28,14.91,10.44,15.88,16.02,19.42
2021-09-04 15:42:00+00:00,10.37,15.37,9.16,16.62,15.47,17.79
2021-09-04 15:44:00+00:00,11.3,14.29,9.83,15.33,15.95,16.9
2021-09-04 15:46:00+00:00,11.56,14.47,10.36,16.65,15.81,18.19
2021-09-04 15:48:00+00:00,11.14,13.56,10.36,17.29,15.88,21.34
2021-09-04 15:50:00+00:00,11.25,15.12,10.56,14.75,16.34,18.86
2021-09-04 15:52:00+00:00,11.1,14.17,9.96,16.6,15.47,19.07
2021-09-04 15:54:00+00:00,11.52,15.09,10.1325,15.67,15.48,16.38
2021-09-04 15:56:00+00:00,12.64,12.46,10.305,15.29,14.76,18.28
2021-09-04 15:58:00+00:00,12.6,11.82,10.49,15.46,14.84,18.07
2021-09-04 16:00:00+00:00,11.66,13.98,9.74,16.19,15.14,17.93
2021-09-04 16:02:00+00:00,11.86,12.55,10.52,15.85,15.25,17.41
2021-09-04 16:04:00+00:00,11.16,13.05,9.73,15.31,15.97,18.09
2021-09-04 16:06:00+00:00,12.73,13.15,10.32,16.04,15.45,17.69
2021-09-04 16:08:00+00:00,11.44,12.95,9.17,15.74,15.68,16.44
2021-09-04 16:10:00+00:00,11.98,12.68,10.2,14.26,15.81,18.13
2021-09-04 16:12:00+00:00,12.03,12.79,11.23,13.81,16.48,17.09
2021-09-04 16:14:00+00:00,12.27,10.93,9.18,16.14,15.19,16.36
2021-09-04 16:16:00+00:00,13.09,13.54,10.35,16.17,16.9,16.54
2021-09-04 16:18:00+00:00,11.41,13.84,12.85,14.36,20.37,16.5
2021-09-04 16:20:00+00:00,11.36,11.31,11.6,14.36,19.91,15.41
2021-09-04 16:22:00+00:00,13.6,11.62,9.93,14.8,17.41,16.4
2021-09-04 16:24:00+00:00,12.3,12.0,9.38,15.34,16.36,16.81
2021-09-04 16:26:00+00:00,11.91,11.0,9.98,14.16,16.05,15.51
2021-09-04 16:28:00+00:00,12.45,11.37,10.58,14.95,15.51,14.89
2021-09-04 16:30:00+00:00,12.41,11.02,10.8,13.34,15.67,14.36
2021-09-04 16:32:00+00:00,11.43,10.29,10.29,12.95,15.47,13.49
2021-09-04 16:34:00+00:00,12.05,12.61,11.05,13.26,15.03,17.26
2021-09-04 16:36:00+00:00,13.4,11.45,9.89,14.91,14.27,12.58
2021-09-04 16:38:00+00:00,13.27,12.84,9.57,14.6,13.96,15.61
2021-09-04 16:40:00+00:00,12.38,11.9,10.27,13.81,14.43,15.12
2021-09-04 16:42:00+00:00,12.0,10.04,10.0025,13.32,13.97,16.08
2021-09-04 16:44:00+00:00,11.41,11.05,9.735,13.88,14.68,15.36
2021-09-04 16:46:00+00:00,11.69,10.37,10.56,13.53,14.33,15.21
2021-09-04 16:48:00+00:00,12.69,10.645,8.74,13.32,14.15,14.36
2021-09-04 16:50:00+00:00,13.2,10.92,10.06,13.88,13.7,13.66
2021-09-04 16:52:00+00:00,12.37,10.25,10.43,12.89,13.33,14.88
2021-09-04 16:54:00+00:00,13.69,10.84,9.06,13.56,14.84,14.12
2021-09-04 16:56:00+00:00,13.67,12.88,11.02,13.49,14.5,14.91
2021-09-04 16:58:00+00:00,12.75,10.24,10.5725,13.07,14.8,14.91
2021-09-04 17:00:00+00:00,13.72,11.98,10.125,13.38,14.21,15.14
2021-09-04 17:02:00+00:00,13.23,12.16,10.26,13.8,13.05,14.27
2021-09-04 17:04:00+00:00,13.45,10.21,9.95,13.02,14.33,12.98
2021-09-04 17:06:00+00:00,12.11,10.02,8.84,13.91,14.34,12.51
2021-09-04 17:08:00+00:00,12.43,13.14,9.44,15.11,15.2,14.04
2021-09-04 17:10:00+00:00,11.91,9.91,9.92,14.05,13.82,12.31
2021-09-04 17:12:00+00:00,13.91,10.5625,10.77,12.88,14.7,13.16
2021-09-04 17:14:00+00:00,13.27,11.215,10.317499999999999,12.9,13.59,11.07
2021-09-04 17:16:00+00:00,14.04,9.96,9.865,14.45,14.18,12.35
2021-09-04 17:18:00+00:00,13.16,11.350000000000001,9.4,13.21,13.32,12.93
2021-09-04 17:20:00+00:00,12.65,12.74,9.87,12.91,13.53,12.74
2021-09-04 17:22:00+00:00,14.19,10.25,8.05,13.54,13.61,11.25
2021-09-04 17:24:00+00:00,13.86,9.15,8.95,11.74,13.55,10.81
2021-09-04 17:26:00+00:00,14.84,10.54,10.58,13.91,12.93,13.58
2021-09-04 17:28:00+00:00,13.7,10.47,8.89,13.17,13.42,11.84
2021-09-04 17:30:00+00:00,12.68,8.98,9.4875,13.52,13.86,11.32
2021-09-04 17:32:00+00:00,12.6,11.02,10.085,12.86,14.6,12.37
2021-09-04 17:34:00+00:00,12.93,10.56,9.5,13.07,13.5,12.38
2021-09-04 17:36:00+00:00,12.55,11.0,10.82,14.33,13.61,10.97
2021-09-04 17:38:00+00:00,14.2,10.535,9.85,13.7,13.38,13.9
2021-09-04 17:40:00+00:00,13.37,10.07,9.63,14.29,13.58,15.34
2021-09-04 17:42:00+00:00,11.71,10.84,9.85,13.91,13.09,13.04
2021-09-04 17:44:00+00:00,13.07,9.6,9.75,15.07,13.72,12.93
2021-09-04 17:46:00+00:00,11.64,10.78,9.5125,11.88,14.26,11.09
2021-09-04 17:48:00+00:00,11.74,9.59,9.274999999999999,14.05,13.38,11.21
2021-09-04 17:50:00+00:00,12.68,11.41,9.94,13.58,12.6,11.81
2021-09-04 17:52:00+00:00,11.96,12.34,10.04,13.47,13.44,11.19
2021-09-04 17:54:00+00:00,12.29,9.83,9.76,14.02,13.79,12.85
2021-09-04 17:56:00+00:00,12.64,9.84,8.87,14.39,13.29,11.88
2021-09-04 17:58:00+00:00,11.51,9.66,8.7,13.74,13.64,11.31
2021-09-04 18:00:00+00:00,12.47,10.35,9.16,12.95,13.54,13.19
2021-09-04 18:02:00+00:00,11.03,10.36,8.3125,13.3,12.44,13.68
2021-09-04 18:04:00+00:00,11.19,12.72,7.465,14.23,13.51,10.88
2021-09-04 18:06:00+00:00,11.95,9.32,8.04,13.78,13.61,10.9
2021-09-04 18:08:00+00:00,11.52,9.6,8.98,14.3,14.16,12.52
2021-09-04 18:10:00+00:00,12.27,10.0,10.06,11.6,13.93,12.02
2021-09-04 18:12:00+00:00,11.29,12.48,8.78,13.05,13.57,11.2
2021-09-04 18:14:00+00:00,10.25,11.93,9.27,15.24,13.95,12.37
2021-09-04 18:16:00+00:00,11.09,12.6,9.96,12.09,14.12,11.58
2021-09-04 18:18:00+00:00,11.76,11.81,9.75,12.98,14.0,10.91
2021-09-04 18:20:00+00:00,12.53,15.53,9.54,11.5,13.21,9.75
2021-09-04 18:22:00+00:00,11.59,14.29,8.6,12.96,14.02,11.5
2021-09-04 18:24:00+00:00,12.44,14.7,8.64,12.39,14.84,12.77
2021-09-04 18:26:00+00:00,11.35,17.4,9.75,12.47,15.71,9.71
2021-09-04 18:28:00+00:00,10.11,12.4,9.08,11.58,13.93,10.98
2021-09-04 18:30:00+00:00,9.67,14.52,8.24,12.84,13.95,12.26
2021-09-04 18:32:00+00:00,8.5,14.2,8.75,13.2,13.64,10.05
2021-09-04 18:34:00+00:00,9.37,13.37,9.3225,12.12,13.34,9.69
2021-09-04 18:36:00+00:00,10.05,12.66,9.895,12.83,12.28,11.98
2021-09-04 18:38:00+00:00,10.27,14.55,8.58,12.66,11.98,11.89
2021-09-04 18:40:00+00:00,10.8,15.81,7.75,12.88,11.41,9.69
2021-09-04 18:42:00+00:00,10.6,14.77,8.7,12.23,11.59,11.02
2021-09-04 18:44:00+00:00,10.57,13.42,8.0,12.88,11.76,12.89
2021-09-04 18:46:00+00:00,11.84,15.07,8.11,12.26,10.98,13.2
2021-09-04 18:48:00+00:00,10.18,16.03,7.95,13.02,12.2,10.67
2021-09-04 18:50:00+00:00,10.63,14.71,8.2975,13.61,11.72,10.81
2021-09-04 18:52:00+00:00,10.33,15.65,8.645,12.63,12.07,11.02
2021-09-04 18:54:00+00:00,10.95,14.86,8.59,11.88,11.7,11.59
2021-09-04 18:56:00+00:00,9.89,14.6,7.89,10.28,12.36,10.78
2021-09-04 18:58:00+00:00,10.54,13.35,7.78,10.44,12.47,8.95
2021-09-04 19:00:00+00:00,10.6,15.92,8.17,9.71,12.25,9.59
2021-09-04 19:02:00+00:00,11.48,16.73,8.09,9.7,11.35,9.51
2021-09-04 19:04:00+00:00,10.88,14.86,7.96,11.76,10.1,12.38
2021-09-04 19:06:00+00:00,10.95,15.12,8.6175,10.97,10.25,9.52
2021-09-04 19:08:00+00:00,10.78,15.78,9.275,11.23,11.07,8.7
2021-09-04 19:10:00+00:00,11.18,13.25,8.98,10.58,10.86,9.28
2021-09-04 19:12:00+00:00,9.6,14.36,8.69,9.88,10.62,10.88
2021-09-04 19:14:00+00:00,11.22,15.26,9.75,9.98,9.84,9.37
2021-09-04 19:16:00+00:00,10.24,14.76,9.49,9.69,9.93,10.3
2021-09-04 19:18:00+00:00,10.81,16.29,8.34,9.57,10.44,9.51
2021-09-04 19:20:00+00:00,10.55,15.54,9.33,11.0,9.81,10.0
2021-09-04 19:22:00+00:00,10.03,15.02,9.29,10.86,10.95,9.84
2021-09-04 19:24:00+00:00,10.79,14.78,9.25,10.98,11.19,8.65
2021-09-04 19:26:00+00:00,11.39,15.54,7.92,9.82,11.42,9.93
2021-09-04 19:28:00+00:00,11.07,14.62,9.59,11.35,10.5,10.1
2021-09-04 19:30:00+00:00,9.53,13.39,9.16,11.03,11.42,8.03
2021-09-04 19:32:00+00:00,9.53,14.74,8.91,10.66,11.44,11.09
2021-09-04 19:34:00+00:00,11.27,15.05,9.79,10.47,11.49,10.34
2021-09-04 19:36:00+00:00,10.09,15.27,8.5,10.73,11.02,9.14
2021-09-04 19:38:00+00:00,10.66,17.19,8.7725,9.39,11.88,8.74
2021-09-04 19:40:00+00:00,10.9,17.19,9.045,9.8,12.0,8.39
2021-09-04 19:42:00+00:00,10.09,14.49,8.02,9.86,11.13,8.79
2021-09-04 19:44:00+00:00,10.8,16.59,9.48,10.64,11.02,10.0
2021-09-04 19:46:00+00:00,10.71,16.31,9.51,10.54,10.88,8.08
2021-09-04 19:48:00+00:00,9.73,23.2,8.87,10.41,11.41,8.473333333333333
2021-09-04 19:50:00+00:00,10.26,21.8,9.54,10.91,11.43,8.866666666666667
2021-09-04 19:52:00+00:00,10.64,19.44,8.9,12.14,11.74,9.26
2021-09-04 19:54:00+00:00,10.25,15.49,9.4,10.27,11.0,8.66
2021-09-04 19:56:00+00:00,10.14,17.11,9.9,10.7,9.86,8.4
2021-09-04 19:58:00+00:00,11.74,15.35,9.2,9.86,10.24,9.83
2021-09-04 20:00:00+00:00,9.88,14.02,9.57,8.86,9.98,8.24
2021-09-04 20:02:00+00:00,9.81,14.21,9.56,9.65,10.36,8.49
2021-09-04 20:04:00+00:00,8.98,16.14,8.84,9.81,9.76,9.07
2021-09-04 20:06:00+00:00,10.55,16.15,8.46,8.69,9.71,7.83
2021-09-04 20:08:00+00:00,10.58,14.63,7.9,10.95,9.52,6.31
2021-09-04 20:10:00+00:00,9.73,15.32,8.940000000000001,8.9,9.77,8.46
2021-09-04 20:12:00+00:00,9.43,15.47,9.98,11.19,10.6,7.34
2021-09-04 20:14:00+00:00,9.58,12.64,8.22,10.8,10.63,7.41
2021-09-04 20:16:00+00:00,10.26,13.2,10.45,8.9,9.58,7.28
2021-09-04 20:18:00+00:00,9.97,10.8,8.36,8.54,10.79,6.91
2021-09-04 20:20:00+00:00,10.02,10.38,8.91,8.63,11.41,6.59
2021-09-04 20:22:00+00:00,9.86,11.48,8.82,9.36,11.31,7.44
2021-09-04 20:24:00+00:00,10.38,12.52,9.65,8.74,10.32,7.67
2021-09-04 20:26:00+00:00,10.59,10.88,9.280000000000001,8.88,9.46,6.33
2021-09-04 20:28:00+00:00,9.53,13.25,8.91,8.2,10.0,7.63
2021-09-04 20:30:00+00:00,9.86,10.8,10.25,8.07,8.91,5.61
2021-09-04 20:32:00+00:00,8.27,13.66,9.87,7.57,8.76,6.7
2021-09-04 20:34:00+00:00,9.57,13.68,10.43,6.84,8.65,6.32
2021-09-04 20:36:00+00:00,8.41,13.12,8.58,7.67,8.67,6.45
2021-09-04 20:38:00+00:00,8.93,13.31,9.45,7.75,8.96,8.2
2021-09-04 20:40:00+00:00,9.15,11.2,9.15,8.26,9.03,6.8
2021-09-04 20:42:00+00:00,9.95,11.21,8.8275,6.39,9.33,8.16
2021-09-04 20:44:00+00:00,9.63,9.86,8.504999999999999,8.53,9.02,8.32
2021-09-04 20:46:00+00:00,8.69,13.38,8.4,9.86,8.07,7.63
2021-09-04 20:48:00+00:00,8.71,10.95,8.93,7.96,10.65,7.74
2021-09-04 20:50:00+00:00,9.2,14.89,8.78,8.21,8.97,6.89
2021-09-04 20:52:00+00:00,9.34,13.42,8.78,7.2,9.14,8.12
2021-09-04 20:54:00+00:00,8.98,12.38,9.34,8.93,8.43,7.8
2021-09-04 20:56:00+00:00,8.79,11.88,8.11,8.43,7.84,7.67
2021-09-04 20:58:00+00:00,9.03,10.95,8.4225,8.54,7.85,9.2
2021-09-04 21:00:00+00:00,8.88,11.41,8.735,7.77,7.39,8.6
2021-09-04 21:02:00+00:00,8.84,10.61,9.64,8.21,7.52,9.59
2021-09-04 21:04:00+00:00,9.7,9.84,8.16,8.24,7.07,10.89
2021-09-04 21:06:00+00:00,9.07,12.44,8.32,8.69,7.07,15.18
2021-09-04 21:08:00+00:00,8.59,10.65,7.98,8.18,7.33,9.56
2021-09-04 21:10:00+00:00,7.82,12.0,10.11,8.61,8.04,8.02
2021-09-04 21:12:00+00:00,9.19,11.27,8.26,8.88,8.37,7.74
2021-09-04 21:14:00+00:00,8.72,11.78,8.469999999999999,8.27,7.83,7.2
2021-09-04 21:16:00+00:00,8.59,12.89,8.68,8.7,8.81,7.44
2021-09-04 21:18:00+00:00,7.67,10.96,9.5,8.27,8.19,7.63
2021-09-04 21:20:00+00:00,9.11,10.95,9.33,8.18,7.85,9.53
2021-09-04 21:22:00+00:00,8.42,9.69,8.09,8.0,7.84,8.05
2021-09-04 21:24:00+00:00,7.97,11.6,9.33,7.55,8.65,7.67
2021-09-04 21:26:00+00:00,8.09,11.86,8.74,7.2,8.12,8.16
2021-09-04 21:28:00+00:00,8.35,10.41,8.71,7.95,8.05,8.26
2021-09-04 21:30:00+00:00,8.38,9.31,8.795,6.66,7.57,8.28
2021-09-04 21:32:00+00:00,7.85,11.17,8.879999999999999,8.16,8.62,7.59
2021-09-04 21:34:00+00:00,7.84,10.4,9.02,8.71,8.38,10.29
2021-09-04 21:36:00+00:00,8.27,9.93,9.29,7.41,8.27,9.0
2021-09-04 21:38:00+00:00,6.9,11.75,9.72,8.2,9.14,9.28
2021-09-04 21:40:00+00:00,7.58,10.26,9.07,8.05,8.93,9.31
2021-09-04 21:42:00+00:00,7.43,11.17,8.58,8.56,8.93,7.95
2021-09-04 21:44:00+00:00,8.88,12.95,8.5,7.31,8.59,12.41
2021-09-04 21:46:00+00:00,7.88,11.1,8.665,7.04,8.49,15.07
2021-09-04 21:48:00+00:00,8.38,9.52,8.83,7.22,7.93,15.79
2021-09-04 21:50:00+00:00,7.84,8.8,9.45,7.45,7.84,13.69
2021-09-04 21:52:00+00:00,8.91,9.95,8.25,7.69,9.12,9.83
2021-09-04 21:54:00+00:00,8.6,8.37,8.16,8.37,9.67,7.12
2021-09-04 21:56:00+00:00,7.64,10.75,8.5,9.53,8.53,10.28
2021-09-04 21:58:00+00:00,8.27,9.8,8.32,8.93,8.33,8.53
2021-09-04 22:00:00+00:00,7.88,9.21,8.0,7.45,10.07,6.82
2021-09-04 22:02:00+00:00,8.59,11.2,8.2225,7.36,9.37,7.29
2021-09-04 22:04:00+00:00,8.66,9.91,8.445,8.29,9.14,8.86
2021-09-04 22:06:00+00:00,7.84,9.0,8.87,7.02,9.95,10.9
2021-09-04 22:08:00+00:00,8.19,9.97,8.23,7.93,10.09,7.78
2021-09-04 22:10:00+00:00,7.36,10.24,8.29,7.29,9.56,8.38
2021-09-04 22:12:00+00:00,7.6,9.38,8.46,6.96,10.51,8.48
2021-09-04 22:14:00+00:00,8.2,10.79,10.17,7.89,9.47,9.19
2021-09-04 22:16:00+00:00,8.75,9.42,8.23,7.95,10.58,8.97
2021-09-04 22:18:00+00:00,8.15,10.42,8.655000000000001,6.78,9.74,9.1
2021-09-04 22:20:00+00:00,7.29,10.51,9.08,7.16,10.35,8.64
2021-09-04 22:22:00+00:00,7.69,10.0,9.0,7.14,9.28,8.97
2021-09-04 22:24:00+00:00,7.23,8.64,8.83,7.5,9.27,7.34
2021-09-04 22:26:00+00:00,7.51,10.59,8.13,6.86,9.36,9.02
2021-09-04 22:28:00+00:00,7.32,11.07,7.87,6.38,9.51,7.96
2021-09-04 22:30:00+00:00,7.52,9.26,9.04,7.45,9.12,9.75
2021-09-04 22:32:00+00:00,6.89,10.55,9.88,7.14,10.0,8.08
2021-09-04 22:34:00+00:00,8.0,10.18,9.215,8.44,9.8,7.72
2021-09-04 22:36:00+00:00,7.62,10.08,8.55,6.82,10.25,8.46
2021-09-04 22:38:00+00:00,7.73,8.95,8.48,7.62,10.59,7.09
2021-09-04 22:40:00+00:00,7.18,9.56,8.13,7.32,10.26,7.66
2021-09-04 22:42:00+00:00,8.64,9.32,8.1,8.36,9.93,8.12
2021-09-04 22:44:00+00:00,7.71,8.05,8.23,7.02,10.3,6.98
2021-09-04 22:46:00+00:00,8.52,9.82,9.05,7.88,9.52,9.43
2021-09-04 22:48:00+00:00,8.31,9.83,10.38,9.16,8.45,8.0
2021-09-04 22:50:00+00:00,8.53,9.93,9.39,8.84,9.66,8.42
2021-09-04 22:52:00+00:00,9.15,9.86,8.4,7.0,9.37,9.1
2021-09-04 22:54:00+00:00,7.52,9.7,7.98,8.3,9.6,7.14
2021-09-04 22:56:00+00:00,9.38,8.22,7.92,8.02,9.09,7.19
2021-09-04 22:58:00+00:00,7.18,8.32,7.94,7.84,9.63,7.49
2021-09-04 23:00:00+00:00,7.55,8.45,8.09,8.41,9.67,10.49
2021-09-04 23:02:00+00:00,8.04,10.3,8.39,9.14,9.62,7.57
2021-09-04 23:04:00+00:00,7.31,9.59,7.66,8.4,8.74,9.07
2021-09-04 23:06:00+00:00,8.56,8.74,8.1075,8.03,8.74,9.04
2021-09-04 23:08:00+00:00,7.63,9.16,8.555,9.45,10.1,7.74
2021-09-04 23:10:00+00:00,8.0,8.39,8.36,8.07,9.77,9.68
2021-09-04 23:12:00+00:00,8.12,8.7,8.29,8.46,8.89,8.64
2021-09-04 23:14:00+00:00,8.05,8.0,7.9,9.22,9.16,8.75
2021-09-04 23:16:00+00:00,8.02,10.81,9.08,9.18,8.71,8.11
2021-09-04 23:18:00+00:00,8.02,7.74,8.54,8.74,9.54,8.73
2021-09-04 23:20:00+00:00,7.66,9.13,8.73,8.79,9.44,8.39
2021-09-04 23:22:00+00:00,6.98,8.55,8.2375,8.91,8.72,8.84
2021-09-04 23:24:00+00:00,7.14,9.74,7.745,8.74,9.05,8.38
2021-09-04 23:26:00+00:00,7.84,8.0,8.38,8.65,8.48,8.53
2021-09-04 23:28:00+00:00,8.54,8.96,8.66,9.78,8.12,10.28
2021-09-04 23:30:00+00:00,8.07,11.24,7.56,9.31,7.98,10.18
2021-09-04 23:32:00+00:00,7.21,9.6,7.83,8.46,7.98,9.43
2021-09-04 23:34:00+00:00,7.19,9.09,7.72,10.0,8.62,10.09
2021-09-04 23:36:00+00:00,6.64,8.2,8.26,9.54,8.36,11.41
2021-09-04 23:38:00+00:00,7.95,8.28,8.1075,9.17,7.97,10.19
2021-09-04 23:40:00+00:00,9.05,8.74,7.955,9.5,8.23,10.56
2021-09-04 23:42:00+00:00,8.72,9.02,6.8,9.63,7.93,8.54
2021-09-04 23:44:00+00:00,8.2,9.14,7.93,8.79,8.17,10.26
2021-09-04 23:46:00+00:00,9.16,10.83,7.15,9.19,8.17,9.02
2021-09-04 23:48:00+00:00,8.76,9.11,8.36,8.86,8.6,9.37
2021-09-04 23:50:00+00:00,10.28,8.56,8.78,8.58,9.54,8.12
2021-09-04 23:52:00+00:00,8.49,9.07,7.67,9.48,8.8,8.54
2021-09-04 23:54:00+00:00,8.4,8.7,7.835,8.75,9.15,9.04
2021-09-04 23:56:00+00:00,9.5,9.59,8.0,9.59,8.3,11.66
2021-09-04 23:58:00+00:00,9.56,8.55,7.96,7.88,8.68,9.47
2021-09-05 00:00:00+00:00,10.09,10.07,9.02,10.09,8.42,9.79
2021-09-05 00:02:00+00:00,9.3,9.4,7.52,9.33,8.37,10.27
2021-09-05 00:04:00+00:00,9.75,8.0,8.39,9.36,8.29,10.89
2021-09-05 00:06:00+00:00,10.16,7.6,8.37,7.88,8.36,10.31
